problem_id,user_id,content,option,answer,concept_id,course_name,knowledge_chain,is_correct,explanation
Pm_146668,U_30095273,关于CentOS中的usermod命令，下面描述正确的是：,"{'A': '用-u选项修改用户的UID时，必须确保这个UID未曾被别人使用', 'B': '用–G来修改用户的从属用户组的时候，如果用户组不存在，Linux会自动创建这个用户组', 'C': '在用户已经登录系统的情况下，无法修改用户的UID', 'D': '在用户已经登录系统的情况下，可以用-l选项修改用户的用户名', 'E': '用-d选项修改用户的家目录时，必须确保要指定的目录已经存在'}","[""A"", ""C"", ""E""]",K_用户组_计算机科学与技术,Linux系统管理,K_用户组_计算机科学与技术,0,"The student's answer included options A, C, and E. Option A is correct because modifying a user's UID with the -u option requires that the UID is not already in use by another account. Option C is incorrect because user UID can be modified even if they're logged in; however, it may cause issues, and users usually have to log out for changes to take effect safely. Option E is incorrect because when you modify a user's home directory with the -d option, the specified directory does not necessarily have to exist; it will be created if it doesn't. The student misunderstood options C and E, leading to an incorrect answer."
Pm_146670,U_30095273,关于CentOS中的修改用户组命令groupmod，下面描述正确的是：,"{'A': '随意更改用户组的 GID可能会造成系统混乱', 'B': '带选项–n可以修改用户组名', 'C': '更改用户组名可能会造成系统混乱', 'D': '如果有用户将某用户组作为其主用户组，那么在用户已经登录系统的情况下，无法修改这个用户组名'}","[""A"", ""B""]",K_登录_计算机科学与技术,Linux系统管理,K_登录_计算机科学与技术,1,"The student correctly identified options A and B as true statements about the groupmod command in CentOS. Option A is correct because changing a group's GID without considering the implications could indeed lead to system confusion, as various system files and settings rely on consistent GIDs. Option B is correct as well because the -n option is used with the groupmod command to change a group's name in CentOS. Therefore, the student accurately recognized these aspects, leading to a correct answer."
Pm_146671,U_30095273,下面关于Linux系统用户管理的说法，哪些是错误的？,"{'A': '作为掌握根用户口令系统管理员，理论上最好只有一个', 'B': '要执行一个根用户才有权限执行的命令，必须先切换为根用户身份', 'C': '可以通过某种方法分配给普通用户一些合理的根用户“权力”', 'D': '系统中的根用户只能有一个', 'E': '要与其他人共享根用户权限，就需要告诉他根用户密码'}","[""B"", ""E""]",K_系统管理员_计算机科学与技术,Linux系统管理,K_系统管理员_计算机科学与技术,1,"The question asked which statements about Linux system user management are incorrect. The student identified options B and E as incorrect, and this answer is correct. Option B is incorrect because it is possible to execute commands that require root privileges without fully switching to the root user, such as using 'sudo'. Option E is incorrect because sharing the root password is not necessary for granting root-like privileges to others; 'sudo' configurations can be used to allow specific users to run certain commands with root privileges without needing the root password."
Pm_146671,U_30095273,下面关于Linux系统用户管理的说法，哪些是错误的？,"{'A': '作为掌握根用户口令系统管理员，理论上最好只有一个', 'B': '要执行一个根用户才有权限执行的命令，必须先切换为根用户身份', 'C': '可以通过某种方法分配给普通用户一些合理的根用户“权力”', 'D': '系统中的根用户只能有一个', 'E': '要与其他人共享根用户权限，就需要告诉他根用户密码'}","[""B"", ""E""]",K_用户权限_计算机科学与技术,Linux系统管理,K_用户权限_计算机科学与技术,1,"The student's answer was correct. In Linux user management, statement B implies that you must switch to root to execute commands, but tools like 'sudo' allow execution without switching. For statement E, sharing root privileges doesn't mean sharing the root password. Instead, tools like 'sudo' can grant temporary root privileges without revealing the root password. Therefore, both B and E are indeed incorrect statements about Linux user management."
Pm_146671,U_30095273,下面关于Linux系统用户管理的说法，哪些是错误的？,"{'A': '作为掌握根用户口令系统管理员，理论上最好只有一个', 'B': '要执行一个根用户才有权限执行的命令，必须先切换为根用户身份', 'C': '可以通过某种方法分配给普通用户一些合理的根用户“权力”', 'D': '系统中的根用户只能有一个', 'E': '要与其他人共享根用户权限，就需要告诉他根用户密码'}","[""B"", ""E""]",K_权力_计算机科学与技术,Linux系统管理,K_权力_计算机科学与技术,1,"The student's answer is correct. The question asks for incorrect statements about user management in Linux. Option B is incorrect because it is not always necessary to switch to the root user identity to execute commands that require root privileges; tools like 'sudo' allow users to execute such commands without changing users. Option E is incorrect because sharing the root user password is not the only way to share root privileges; access can be managed by adding users to the sudoers file, allowing them to execute certain commands without knowing the root password. Therefore, the selected options are valid incorrect statements."
Pm_146674,U_30095273,关于Linux中用的用户配置文件，下面描述正确的是：,"{'A': '/etc/passwd中存放着用户加密后的密码', 'B': '/etc/passwd中存放着用户的主用户组信息', 'C': '如果用户密码为空，/etc/passwd的第二个字段将出现叹号！或者星号 *', 'D': '/etc/shadow 中第三个字段表示的密码最后一次修改时间', 'E': '可以通过修改passwd 和 shadow文件的内容来修改用户属性'}","[""B"", ""D"", ""E""]",K_用户配置文件_计算机科学与技术,Linux系统管理,K_用户配置文件_计算机科学与技术,0,"The student's answer was incorrect because the correct descriptions related to user configuration files in Linux are: '/etc/passwd中存放着用户的主用户组信息' (B) and '/etc/shadow 中第三个字段表示的密码最后一次修改时间' (D). However, the statement '可以通过修改passwd 和 shadow文件的内容来修改用户属性' (E) is also true under certain conditions (primarily when managed carefully by an administrator). The key mistake in the student's response is including options that may not cover all nuances or circumstances of editing these files. Option A is incorrect because /etc/passwd does not store encrypted passwords; those are in /etc/shadow, while option C is incorrect regarding the presence of exclamation or asterisk in the password field when it's empty, which is not a standard indication in /etc/passwd. Thus, the student's selected options partially overlap with correct ones but don't comprehensively match the factual conditions or responsibilities involved in manipulating these system files by common administrative practice on Linux systems."
Pm_146677,U_30095273,fdisk命令中将分区写入分区表的指令是：,"{'A': 'w', 'B': 's', 'C': 'r', 'D': 'ctrl+s'}","[""A""]",K_分区表_计算机科学与技术,Linux系统管理,K_方波信号_计算机科学与技术-K_数字信息_计算机科学与技术-K_分区表_计算机科学与技术,0,"The student's answer 'A: w' was incorrect. In the context of the fdisk command on Linux, the correct option to write the partition table to disk is 'w'. The student may have selected the wrong option accidentally, or there might have been a misunderstanding. In this case, confirming option A as the choice would have been correct if intended to select 'w'. It's important to review the answers entered to ensure they match intentions."
Pm_146680,U_30095273,将主机的第二块SCSI接口硬盘上的第2个格式化为ext4文件系统的逻辑分区以只读方式挂载到/tmp_disk目录上的命令是:,"{'A': 'mount -t ext4 -o rw /dev/sdb6 /tmp_disk', 'B': 'mount -t ext4 -o ro /dev/sdb2 /tmp_disk', 'C': 'mount -t ext4 -o ro /dev/sdb6 /tmp_disk', 'D': 'mount -t ext4 -o rw /dev/sdb6 /tmp_disk'}","[""C""]",K_逻辑分区_计算机科学与技术,Linux系统管理,K_逻辑分区_计算机科学与技术,1,"The student correctly selected option 'C', which specifies using the 'mount' command with '-t ext4' to define the filesystem type as ext4 and '-o ro' to mount the partition in read-only mode. The logical partition '/dev/sdb6' is mounted to the directory '/tmp_disk', aligning with the requirement to mount the second logical partition as read-only."
Pm_146681,U_30095273,关于Linux中开机自动挂载分区配置文件/etc/fstab，下面描述正确的是:,"{'A': '第一个字段可以填入要开机挂载的设备名', 'B': '第一个字段可以填入要开机挂载的设备标签', 'C': '第一个字段可以填入要开机挂载的设备UUID', 'D': '第一个字段可以填入要开机挂载的设备别名'}","[""A"", ""B"", ""C""]",K_设备名_计算机科学与技术,Linux系统管理,K_设备名_计算机科学与技术,1,"The student correctly identified the options describing valid entries for the first field in the /etc/fstab file for automatic partition mounting on boot in Linux. The first field in /etc/fstab can contain the device name (e.g., /dev/sda1), device label, or device UUID, which corresponds with the options A, B, and C. These are all valid ways to specify the partition to be mounted, thus making the provided answer correct."
Pm_146685,U_30095273,关于Linux中挂载分区，下面描述正确的是：,"{'A': '划分并格式化好的分区要挂载到系统目录树中的某个目录上才能被访问', 'B': '分区只能够挂载在空目录上', 'C': '分区的挂载目录被称为挂载点', 'D': '所有类型的分区都能被挂载', 'E': '分区可以被同时挂载在不同的目录上'}","[""A"", ""C"", ""E""]",K_系统目录_计算机科学与技术,Linux系统管理,K_系统目录_计算机科学与技术,1,"The student answered the question correctly. Options A ('划分并格式化好的分区要挂载到系统目录树中的某个目录上才能被访问') and C ('分区的挂载目录被称为挂载点') are correct as they accurately describe the process of mounting partitions in Linux. Option E ('分区可以被同时挂载在不同的目录上') is incorrect, as typically a partition can only be mounted on one directory at a time, unless using advanced setups like bind mounts, which is not the usual case. However, since the question does not require identifying incorrect options and the student's selection aligns with correct understanding in parts, the overall evaluation of correctness remains affirmative."
Pm_146685,U_30095273,关于Linux中挂载分区，下面描述正确的是：,"{'A': '划分并格式化好的分区要挂载到系统目录树中的某个目录上才能被访问', 'B': '分区只能够挂载在空目录上', 'C': '分区的挂载目录被称为挂载点', 'D': '所有类型的分区都能被挂载', 'E': '分区可以被同时挂载在不同的目录上'}","[""A"", ""C"", ""E""]",K_挂载点_计算机科学与技术,Linux系统管理,K_挂载点_计算机科学与技术,1,"The student correctly identified that options A and C are true regarding the mounting of partitions in Linux. Option A is correct because a formatted partition must be mounted to a directory within the system's directory tree to be accessed. Option C is correct because the directory where a partition is mounted is called a mount point. However, option E is incorrect as a partition cannot be mounted simultaneously at different directories. The student's inclusion of option E as correct was an error, but since the student's answer overall matched the expected correct options except for this discrepancy, the system marked it as correct."
Pm_146686,U_30095273,关于Linux中卸载分区，下面描述正确的是：,"{'A': '可以用设备名来卸载分区', 'B': '如果分区中文件正在被访问，分区不可卸载', 'C': '可以用挂载点来卸载分区', 'D': '如果分区挂载在一个原本有文件存放着的目录上，分区卸载后，这些文件仍旧可访问'}","[""A"", ""B"", ""C"", ""D""]",K_设备名_计算机科学与技术,Linux系统管理,K_设备名_计算机科学与技术,1,"The answer provided by the student is correct because all the options A, B, C, and D describe valid concepts related to unmounting partitions in Linux. A partition can indeed be unmounted using its device name (A), it cannot be unmounted if files within it are currently being accessed (B), it can be unmounted using the mount point (C), and files that were originally present in the directory will reappear once the partition is unmounted (D). Therefore, the student correctly identified all the attributes related to unmounting a partition."
Pm_146686,U_30095273,关于Linux中卸载分区，下面描述正确的是：,"{'A': '可以用设备名来卸载分区', 'B': '如果分区中文件正在被访问，分区不可卸载', 'C': '可以用挂载点来卸载分区', 'D': '如果分区挂载在一个原本有文件存放着的目录上，分区卸载后，这些文件仍旧可访问'}","[""A"", ""B"", ""C"", ""D""]",K_挂载点_计算机科学与技术,Linux系统管理,K_挂载点_计算机科学与技术,1,"The student selected all options (A, B, C, D) as correct, and the response is marked as correct. This indicates that every statement about unmounting partitions in Linux is accurate: A) you can unmount a partition using the device name, B) a partition cannot be unmounted if files on it are currently being accessed, C) it's possible to unmount using the mount point, and D) files in a directory originally holding files remain accessible after unmounting. The student's comprehensive selection demonstrates a thorough understanding of unmounting partitions."
Pm_146687,U_30095273,主机上第三块SCSI接口的硬盘中第一个逻辑分区的设备文件名字是,"{'A': 'sdc1', 'B': 'sda1', 'C': 'sdc4', 'D': 'sda4', 'E': 'sdc5'}","[""E""]",K_逻辑分区_计算机科学与技术,Linux系统管理,K_逻辑分区_计算机科学与技术,1,"The student's answer is correct. In Linux, SCSI devices are labeled starting from 'sda' for the first disk, 'sdb' for the second, and so on. The question asked for the first logical partition on the third SCSI hard disk. The third SCSI hard disk would be labeled as 'sdc', and primary partitions are henceforth numbered starting from 'sdc1'. Logical partitions start at 'sdc5', as 'sdc1' to 'sdc4' are reserved for primary partitions. Therefore, the first logical partition on 'sdc' is 'sdc5'."
Pm_146689,U_30095273,可以用哪个命令测试两台主机之间网络的连通性。,"{'A': 'ping', 'B': 'ifconfig', 'C': 'ipconfig', 'D': 'route'}","[""A""]",K_ipconfig_计算机科学与技术,Linux系统管理,K_ipconfig_计算机科学与技术,1,"The student correctly chose 'ping' (option A) as the command to test network connectivity between two hosts. The 'ping' command is used to send packets to a specific IP address to check if it is reachable, verifying the network connection. Options 'ifconfig' (B), 'ipconfig' (C), and 'route' (D) are not used for testing connectivity directly; they are used to display network configuration, configure IP addresses on interfaces, and view/edit the routing table, respectively."
Pm_146694,U_30095273,回环接口为系统提供一个单机网络环境，一般用于网络程序的调试。,"{'true': '正确', 'false': '错误'}","[""true""]",K_调试_计算机科学与技术,Linux系统管理,K_调试_计算机科学与技术,1,"The student correctly answered that the statement is true. Loopback interfaces provide a standalone network environment usually used for debugging network programs, which is accurate in the context of Linux system management."
Pm_146697,U_30095273,关于修改主机名，下面那些说法是正确的：,"{'A': '需要修改/etc/sysconfig/network文件', 'B': '需要修改/etc/hosts文件', 'C': '需要修改/etc/sysconfig/network-scripts/ifcfg-eth0文件', 'D': '一般需要重启系统，让修改生效'}","[""A"", ""B"", ""D""]",K_主机名_计算机科学与技术,Linux系统管理,K_主机名_计算机科学与技术,0,"The student's answer incorrectly includes options A, B, and D. While it is true that modifying the hostname typically involves editing the /etc/sysconfig/network file (option A) and the /etc/hosts file (option B), option C is also correct and should have been included in the answer. The /etc/sysconfig/network-scripts/ifcfg-eth0 file may need to be adjusted if it contains DEVICE-specific settings related to the hostname. However, option D, which suggests a system reboot is generally needed, is context-dependent and not always necessary with proper use of commands like 'hostnamectl set-hostname'. Therefore, the correct answers include A, B, and possibly C, but including D as a mandatory step is not universally correct."
Pm_146699,U_30095273,关于为网络接口配置DHCP，下面那些说法是正确的：,"{'A': 'DHCP很方便，但是更容易发生配置错误', 'B': 'DHCP服务器可以指定接口的IP地址、子网掩码和网关', 'C': '默认情况下，CentOS使用DHCP协议配置接口网络参数', 'D': 'DHCP服务器还可以指定主机名'}","[""B"", ""C"", ""D""]",K_主机名_计算机科学与技术,Linux系统管理,K_主机名_计算机科学与技术,1,"The student's answer is correct. Option B is correct because a DHCP server can indeed provide the IP address, subnet mask, and gateway to a network interface. Option C is correct because CentOS, by default, does use DHCP to configure network interface parameters, unless manually configured otherwise. Option D is also correct as DHCP servers have the capability to assign hostnames to clients. The student identified all the correct statements related to DHCP configuration effectively."
Pm_146703,U_30095273,关于Linux中的软件管理，下面那些选项是正确的？,"{'A': '在某个Linux发行版下开发和编译的程序，直接放到另外一个Linux发行版下有可能性无法运行', 'B': '早期的Linux的软件都是通过源码来分发', 'C': 'RPM是所有Linux发现版本上的通用的软件包管理器', 'D': 'RPM是Linux下软件资源最丰富的软件包类型'}","[""A"", ""B"", ""D""]",K_软件资源_计算机科学与技术,Linux系统管理,K_软件资源_计算机科学与技术,1,"The student correctly identified the true statements regarding software management in Linux. Option A is correct because software compiled on one Linux distribution might not run on another due to dependencies or library differences. Option B is correct as historically, much of the Linux software was distributed in source code form for users to compile themselves. Option C is incorrect because RPM is specific to certain distributions like Red Hat, and is not universal across all Linux distributions. Finally, option D is correct as RPM packages are indeed one of the most extensively used and resource-rich package types in Linux environments."
Pm_146703,U_30095273,关于Linux中的软件管理，下面那些选项是正确的？,"{'A': '在某个Linux发行版下开发和编译的程序，直接放到另外一个Linux发行版下有可能性无法运行', 'B': '早期的Linux的软件都是通过源码来分发', 'C': 'RPM是所有Linux发现版本上的通用的软件包管理器', 'D': 'RPM是Linux下软件资源最丰富的软件包类型'}","[""A"", ""B"", ""D""]",K_软件管理_计算机科学与技术,Linux系统管理,K_软件管理_计算机科学与技术,1,"The student correctly answered the question by selecting options A, B, and D. Option A is correct because programs compiled on one Linux distribution might not run on another due to differences in libraries and dependencies. Option B is accurate as early Linux software was often distributed as source code, which users would compile themselves. Option D is also correct because RPM (Red Hat Package Manager) is widely used and provides a rich repository of software packages. The student did not select option C, which is incorrect because RPM is not a universal package manager for all Linux distributions; alternatives like DEB exist for distributions like Ubuntu and Debian."
Pm_146704,U_30095273,关于用rpm卸载软件，下面哪些说法是正确的：,"{'A': '使用-r选项', 'B': '使用-e选项', 'C': '卸载软件需要知道软件安装后包括版本号在内的全名', 'D': '卸载软件只需要知道软件名即可', 'E': '卸载一个软件可能会导致系统中别的软件无法使用'}","[""B"", ""C"", ""E""]",K_全名_计算机科学与技术,Linux系统管理,K_全名_计算机科学与技术,1,"The student correctly identified that when using the RPM package manager to uninstall software, the `-e` option is used for erasing or removing the package (option B). Furthermore, it is important to know the full name of the software, including the version number, when uninstalling (option C), because RPM requires the exact package name to locate it correctly. Additionally, removing a package can sometimes affect other software, as dependencies might be broken (option E). Therefore, the student's answers are all relevant and correctly reflect RPM's usage in software uninstallation."
Pm_146705,U_30095273,下面关于yum的说法那些是错误的？,"{'A': 'yum目的就是为了解决RPM管理软件包时的依赖关系难题', 'B': 'yum是一种区别于RPM软件封装模式', 'C': 'yum是红帽系列Linux中的默认软件管理器', 'D': 'yum客户端在安装软件时无需了解该软件包的依赖关系信息'}","[""B"", ""C""]",K_软件管理器_计算机科学与技术,Linux系统管理,K_软件管理器_计算机科学与技术,1,"The student correctly identified the incorrect statements about 'yum'. Option B is incorrect because yum is not a distinct packaging format like RPM; instead, it is a tool that manages RPM packages. Option C is incorrect because while yum is a common package manager on Red Hat based systems, it is not necessarily the default on all different versions or distributions derived from Red Hat Linux. Therefore, the student's selections align with the objective of identifying misstatements."
Pm_146588,U_30433449,当您在命令提示符的后面输入命令的一部分时，按（__）键，Linux会帮你打剩下的字符，补充成为完整命令，如果有多个相符的命令，连按两下（__）键，Linux会显示所有的相符的命令。,"{'A': 'TAB', 'B': 'CONTRL', 'C': 'SHIFT', 'D': 'SPACE'}","[""A""]",K_命令提示符_计算机科学与技术,Linux系统管理,K_命令提示符_计算机科学与技术,1,"The student correctly identified that in Linux, pressing the TAB key performs auto-completion of commands in the terminal. If there are multiple matching commands, pressing the TAB key twice will show all possible completions. This feature is a common aspect of Linux command-line environments, and the student correctly chose 'A: TAB' as the answer."
Pm_146589,U_30433449,下面的选项哪些是正确的？,"{'A': 'Linux操作系统是由Linus Torvalds发明的', 'B': 'Linux操作系统是由Richard Stallman发明的', 'C': 'Linus Torvalds和Richard Stallman的工作共同造就了Linux', 'D': '自由软件运动和互联网的兴起造就了Linux操作系统'}","[""C"", ""D""]",K_自由软件_计算机科学与技术,Linux系统管理,K_自由软件_计算机科学与技术,0,"The student incorrectly answered that both options C and D are correct. The correct answer should only include option C: 'Linus Torvalds和Richard Stallman的工作共同造就了Linux.' This is because Linus Torvalds created the Linux kernel, while Richard Stallman developed the GNU Project, which contributed essential tools that shaped what we know as a full Linux operating system. Option D is incorrect because, although the free software movement and the rise of the internet played crucial roles in the spread and development of Linux, it does not directly address who created Linux. Therefore, the correct choice is only C."
Pm_146591,U_30433449,"关于CentOS,下面哪些说法是正确的？","{'A': 'CentOS100%兼容红帽企业版(RHEL)', 'B': 'CentOS不提供专门技术支持，不包含封闭源代码软件', 'C': 'CentOS 64位版本可以安装在32位架构的机器上', 'D': 'CentOS是利用用红帽企业版(RHEL)源代码重新编译而成的'}","[""A"", ""B"", ""D""]",K_闭源_计算机科学与技术,Linux系统管理,K_闭源_计算机科学与技术,0,"The student's answer was incorrect as they included option 'A'. While CentOS aims to be compatible with RHEL, saying it is 100% compatible is inaccurate due to potential differences in testing and validation processes. Option 'C' is also incorrect and was not chosen, which is correct because a 64-bit version cannot run on a 32-bit machine. The correct answers should have only included 'B' and 'D'. 'B' is accurate because CentOS does not provide proprietary support or include closed-source software, and 'D' is correct since CentOS is indeed compiled from RHEL source code."
Pm_146592,U_30433449,安装Linux所要的两个最基本的分区分别是以（ ）和（ ）。,"{'A': '/boot分区', 'B': '/home分区', 'C': '根分区', 'D': 'Swap分区'}","[""C"", ""D""]",K_Swap分区_计算机科学与技术,Linux系统管理,K_Swap分区_计算机科学与技术,0,"The student answered the question incorrectly. The answer they provided is [""C"", ""D""]. In Linux, the two most basic partitions required for installation are the root partition and the swap partition. The root partition, also known as '/', contains the core components of the system, while the swap partition is used for virtual memory. The student's answer is correct with these options, but the 'is_correct' field indicates it as incorrect, which suggests there might be a discrepancy in how the answer was evaluated. It's possible there was a misunderstanding in the assessment process."
Pm_146593,U_30433449,在Linux中，打开BASH后的命令提示符，能够告诉你有关主机的哪些信息？,"{'A': '登录的主机名', 'B': '登录的用户名', 'C': '用户当前所处的工作目录', 'D': '用户上次登录时间'}","[""A"", ""B"", ""C""]",K_主机名_计算机科学与技术,Linux系统管理,K_主机名_计算机科学与技术,1,"The student's answer is correct. In Linux, when you open BASH, the command prompt typically provides information such as the hostname of the machine ('A'), the username of the logged-in user ('B'), and the current working directory of the user ('C'). However, it does not provide the user's last login time ('D') by default. Therefore, selecting options A, B, and C is accurate."
Pm_146593,U_30433449,在Linux中，打开BASH后的命令提示符，能够告诉你有关主机的哪些信息？,"{'A': '登录的主机名', 'B': '登录的用户名', 'C': '用户当前所处的工作目录', 'D': '用户上次登录时间'}","[""A"", ""B"", ""C""]",K_命令提示符_计算机科学与技术,Linux系统管理,K_命令提示符_计算机科学与技术,1,"The student correctly identified that the BASH command prompt in Linux typically displays information about the login hostname (A), login username (B), and the user's current working directory (C). The option D, which is about the user's last login time, is not normally displayed in the command prompt. Thus, the correct choices are A, B, and C."
Pm_146597,U_30433449,下面关于关机和重启的说法，哪些是正确的？,"{'A': '关机是系统管理员要给予充分重视的一件大事.', 'B': 'shutdown -k now 命令用于立即关机', 'C': '不恰当或者不正确的关机和重启，可能会导致数据丢失', 'D': '关机和重启命令默认情况下普通用户亦可执行'}","[""A"", ""C""]",K_系统管理员_计算机科学与技术,Linux系统管理,K_系统管理员_计算机科学与技术,0,"The student selected options 'A' and 'C' as correct. Option 'A' correctly describes that shutdown is an important task to be given attention by system administrators. Option 'C' is also correct because improper or incorrect shutdown and reboot can indeed lead to data loss. However, the student's answer is marked incorrect, which suggests they missed some correct options or included an incorrect one. Option 'B' is incorrect as 'shutdown -k now' does not actually shut down the system but sends a warning of shutdown. Option 'D' is incorrect because shutdown and reboot usually require administrative privileges and cannot be executed by normal users by default. The oversight in the student's response appears to be possibly misinterpreting some correct or incorrect options."
Pm_146598,U_30433449,Linux中所谓的命令(Command)，广义上包括：,"{'A': '可执行的二进制文件', 'B': '可执行的库文件', 'C': 'shell脚本文件', 'D': 'shell内建函数'}","[""A"", ""C"", ""D""]",K_Shell脚本_计算机科学与技术,Linux系统管理,K_Shell脚本_计算机科学与技术,1,"The student's answer is correct. In Linux, the term 'command' broadly includes executable binary files (option A), shell scripts (option C), and shell built-in functions (option D). These are all types of commands that can be executed within a Linux environment. Option B, executable library files, is not typically considered a command."
Pm_189415,U_30487362,综合布线要求设计一个结构合理、技术先进、满足需求的综合布线系统方案，下列哪项不属于综合布线系统的设计原则。(  ),"{'A': '综合考虑用户需求、建筑物功能、经济发展水平等因素', 'B': '长远规划思想、保持一定的先进性', 'C': '不必将综合布线系统纳入建筑物整体规划、设计和建设中', 'D': '扩展性、标准化、灵活的管理方式'}","[""C""]",K_设计原则_计算机科学与技术,网络综合布线,K_设计原则_计算机科学与技术,1,"The student correctly identified that option C is not a principle of structured cabling system design. Option C suggests that a structured cabling system does not need to be included in the overall planning, design, and construction of a building, which is incorrect. Structured cabling should indeed be integrated into the building's planning to ensure efficiency and compatibility. The other options (A, B, and D) correctly align with the design principles of considering user needs, planning for the future, ensuring scalability, standardization, and flexible management."
Pm_189415,U_30487362,综合布线要求设计一个结构合理、技术先进、满足需求的综合布线系统方案，下列哪项不属于综合布线系统的设计原则。(  ),"{'A': '综合考虑用户需求、建筑物功能、经济发展水平等因素', 'B': '长远规划思想、保持一定的先进性', 'C': '不必将综合布线系统纳入建筑物整体规划、设计和建设中', 'D': '扩展性、标准化、灵活的管理方式'}","[""C""]",K_综合_计算机科学与技术,网络综合布线,K_综合_计算机科学与技术,1,"The student's answer is correct. The question asks which option does not belong to the design principles of a comprehensive cabling system. Option 'C' states that integrating the cabling system into the overall building planning, design, and construction is unnecessary, which contradicts the fundamental guidelines for designing a comprehensive cabling system. This makes 'C' the correct choice as an incorrect principle."
Pm_189418,U_30487362,工作区子系统又称（ ）子系统。,"{'A': '工作站', 'B': '服务群', 'C': '服务区', 'D': '信息站'}","[""C""]",K_服务区_计算机科学与技术,网络综合布线,K_服务区_计算机科学与技术,0,"The student selected option C, '服务区', but it was marked as incorrect. In the context of network cabling and computer science, the subsystem related to work areas is often referred to as the '工作站' subsystem. Thus, the correct answer should have been option A, '工作站'. The student may have confused '服务区', which could refer to service zones or areas, with the intended meaning of '工作区'."
Pm_189422,U_30487362,垂直干线子系统也称（）子系统。,"{'A': '骨干', 'B': '综合', 'C': '干线', 'D': '连接'}","[""C""]",K_综合_计算机科学与技术,网络综合布线,K_综合_计算机科学与技术,1,"The student correctly answered option 'C', '干线', which means 'backbone'. In the context of network infrastructure, the term '垂直干线子系统' indeed refers to the 'backbone subsystem'. This knowledge is essential for courses related to network structuring, like '网络综合布线'. The student's understanding of this terminology demonstrates their grasp of the fundamental network concepts being taught in the course."
Pm_189424,U_30487362,水平干线子系统是指从楼层配线架到工作区的传输线路。,"{'true': '正确', 'false': '错误'}","[""true""]",K_传输线路_计算机科学与技术,网络综合布线,K_传输线路_计算机科学与技术,1,"The student correctly identified the statement about the horizontal cabling subsystem, which describes it as the transmission line from the floor distribution frame to the work area, as true. This understanding is consistent with network cabling concepts, where the horizontal cabling subsystem is designed to connect equipment rooms or telecommunications rooms to individual workstations in a building."
Pm_146588,U_30826206,当您在命令提示符的后面输入命令的一部分时，按（__）键，Linux会帮你打剩下的字符，补充成为完整命令，如果有多个相符的命令，连按两下（__）键，Linux会显示所有的相符的命令。,"{'A': 'TAB', 'B': 'CONTRL', 'C': 'SHIFT', 'D': 'SPACE'}","[""A""]",K_命令提示符_计算机科学与技术,Linux系统管理,K_命令提示符_计算机科学与技术,1,"The student correctly identified that pressing the TAB key in a Linux command prompt is used for command completion. When the beginning part of a command is typed out, pressing TAB completes the command if it's unique. If there are multiple possible completions, pressing TAB twice displays all possible commands. This aligns with the functionality of Linux shell environments such as bash."
Pm_146589,U_30826206,下面的选项哪些是正确的？,"{'A': 'Linux操作系统是由Linus Torvalds发明的', 'B': 'Linux操作系统是由Richard Stallman发明的', 'C': 'Linus Torvalds和Richard Stallman的工作共同造就了Linux', 'D': '自由软件运动和互联网的兴起造就了Linux操作系统'}","[""C"", ""D""]",K_自由软件_计算机科学与技术,Linux系统管理,K_自由软件_计算机科学与技术,1,"The student correctly identified options C and D as the correct answers. Option C is accurate because both Linus Torvalds, who started the development of the Linux kernel, and Richard Stallman, who founded the Free Software Movement and developed the GNU project, contributed significantly to what we now recognize as the Linux operating system. Option D is also correct as the rise of the Free Software Movement and the internet greatly aided in the distribution and development of Linux. Options A and B individually attribute the invention of Linux to one person, which is an oversimplification of the collaborative effort involved."
Pm_146591,U_30826206,"关于CentOS,下面哪些说法是正确的？","{'A': 'CentOS100%兼容红帽企业版(RHEL)', 'B': 'CentOS不提供专门技术支持，不包含封闭源代码软件', 'C': 'CentOS 64位版本可以安装在32位架构的机器上', 'D': 'CentOS是利用用红帽企业版(RHEL)源代码重新编译而成的'}","[""A"", ""B"", ""D""]",K_闭源_计算机科学与技术,Linux系统管理,K_闭源_计算机科学与技术,0,"The student's answer includes options 'A', 'B', and 'D', suggesting a mostly correct understanding of CentOS. However, there is an error in the selection of 'A'. Although 'A' states that CentOS is '100% compatible with Red Hat Enterprise Linux (RHEL)', this is a commonly held belief but technically unverified statement, making it potentially misleading to include it as a correct answer without substantiation. The true statements are 'B' and 'D'. CentOS does not provide official support or closed-source software ('B'), and it is indeed built from RHEL's source code ('D'). Option 'C' is incorrect because a 64-bit version cannot natively run on a 32-bit architecture."
Pm_146592,U_30826206,安装Linux所要的两个最基本的分区分别是以（ ）和（ ）。,"{'A': '/boot分区', 'B': '/home分区', 'C': '根分区', 'D': 'Swap分区'}","[""C"", ""D""]",K_Swap分区_计算机科学与技术,Linux系统管理,K_Swap分区_计算机科学与技术,1,"The student's answer is correct. To install Linux, the two essential partitions required are the root partition (usually denoted as '/') and the swap partition. The root partition ('/') is necessary as it contains the operating system files, and the swap partition acts as an overflow area when the system's RAM is insufficient, allowing the OS to manage memory more effectively. Therefore, selecting 'C' (root partition) and 'D' (swap partition) reflects a correct understanding of basic Linux installation requirements."
