log_id,problem_id,user_id,is_correct,attempts,score,submit_time,content,option,answer,concept_id,course_id,course_name
29075619_412358,Pm_412358,U_29075619,1,1,1.0,2020-06-19 15:31:02,8086发现READY引脚变为0时，它将在当前总线周期中插入（    ）周期。,"{'A': '总线周期', 'B': '时钟周期', 'C': '空闲周期', 'D': '查询周期'}","[""B""]",K_总线_计算机科学与技术,C_682381,微机原理与接口技术
29075619_412359,Pm_412359,U_29075619,0,1,0.0,2020-06-19 15:31:10,以下说法中，不正确的是（    ）,"{'A': '每个内存单元在整个内存空间中都具有惟一的地址', 'B': '8088/8086CPU系统中，每个内存单元地址都可以表示为32位的逻辑地址。', 'C': '在8088/8086CPU系统中，偏移地址可以是16bit或8bit，但段基地址必须是16bit。', 'D': '在8088/8086CPU系统中，20bit地址一定是物理地址。'}","[""C""]",K_逻辑地址_计算机科学与技术,C_682381,微机原理与接口技术
29075619_412360,Pm_412360,U_29075619,1,1,1.0,2020-06-19 15:31:28,以下说法中，不正确的是（  ）,"{'A': '每个内存单元中都只存放8bit二进制数', 'B': '程序执行的顺序由CS和IP决定；', 'C': '程序执行的数据可以存放在数据段、附加段或堆栈段中；', 'D': '不同类型的逻辑段必须占有不同的内存空间。'}","[""D""]",K_数据段_计算机科学与技术,C_682381,微机原理与接口技术
29207061_146660,Pm_146660,U_29207061,1,1,1.0,2020-06-14 00:49:36,在CentOS中，默认情况下，虚拟用户的UID范围是:,"{'A': '1-499', 'B': '0-499', 'C': '0-500', 'D': '500以后'}","[""A""]",K_虚拟用户_计算机科学与技术,C_680747,Linux系统管理
29207061_146661,Pm_146661,U_29207061,0,1,0.0,2020-06-14 00:49:57,关于CentOS中的用户，描述错误的是：,"{'A': '虚拟用户是给系统的访客使用的', 'B': '根用户的UID是固定的', 'C': '虚拟用户使用的默认Shell是BASH', 'D': 'Linux是通过用户名来识别用户的身份的', 'E': '普通用户对系统有只有有限的权限'}","[""A"", ""C""]",K_虚拟用户_计算机科学与技术,C_680747,Linux系统管理
29207061_146662,Pm_146662,U_29207061,1,1,2.0,2020-06-14 00:50:23,关于Linux中的用户组，描述错误的是：,"{'A': '用户组的身份标识叫做GID', 'B': '一个用户只能从属于一个用户组', 'C': '一个用户组能够包含多个用户', 'D': '在同一时刻，一个用户的主用户组只能有一个', 'E': '每个用户都必定从属于一个与用户同名的独立的私有用户组'}","[""B"", ""E""]",K_用户组_计算机科学与技术,C_680747,Linux系统管理
29207061_146663,Pm_146663,U_29207061,0,1,0.0,2020-06-14 00:50:30,用户的主用户组属性将影响到：,"{'A': '用户创建的文件属性', 'B': '用户对于文件的访问权限', 'C': '用户是否为虚拟用户', 'D': '用户能否被删除'}","[""A"", ""B""]",K_文件属性_计算机科学与技术,C_680747,Linux系统管理
29207061_146664,Pm_146664,U_29207061,1,1,2.0,2020-06-14 00:50:45,id命令能够查看的用户信息有：,"{'A': '用户的创建时间', 'B': '用户的主用户组', 'C': '用户从属的用户组名', 'D': '用户家目录'}","[""B"", ""C""]",K_用户组_计算机科学与技术,C_680747,Linux系统管理
29207061_146666,Pm_146666,U_29207061,0,1,0.0,2020-06-14 00:51:58,假设目前我们以nboocer用户登录系统，处在nboocer用户的家目录下，现在要切换到root用户，下面描述正确的是：,"{'A': '使用 su root 切换，需要输入root用户密码，切换后处在root用户家目录中。', 'B': '使用 su - root 切换，需要输入root用户密码，切换后处在root用户家目录中', 'C': '使用 su -l root 切换，需要输入root用户密码，切换后处在root用户家目录中', 'D': '使用 su root 切换，需要输入nboocer用户密码，切换后处在nboocer家目录中', 'E': '使用 su - root 切换，需要输入nboocer用户密码，切换后处在root用户家目录中'}","[""B"", ""C""]",K_登录_计算机科学与技术,C_680747,Linux系统管理
29207061_146667,Pm_146667,U_29207061,1,1,2.0,2020-06-14 00:52:25,关于切换用户命令su，下面描述正确的是：,"{'A': '由根用户切换普通用户时需要输入用户密码', 'B': '由普通用户切换根用户时需要输入用户密码', 'C': '由普通用户之间相互切换时需要输入用户密码', 'D': '由根用户切换为虚拟用户时需要输入用户密码', 'E': '切换用户身份后，对系统的访问权限也随之改变'}","[""B"", ""C"", ""E""]",K_虚拟用户_计算机科学与技术,C_680747,Linux系统管理
29207061_146668,Pm_146668,U_29207061,0,1,0.0,2020-06-14 00:52:46,关于CentOS中的usermod命令，下面描述正确的是：,"{'A': '用-u选项修改用户的UID时，必须确保这个UID未曾被别人使用', 'B': '用–G来修改用户的从属用户组的时候，如果用户组不存在，Linux会自动创建这个用户组', 'C': '在用户已经登录系统的情况下，无法修改用户的UID', 'D': '在用户已经登录系统的情况下，可以用-l选项修改用户的用户名', 'E': '用-d选项修改用户的家目录时，必须确保要指定的目录已经存在'}","[""A"", ""C"", ""E""]",K_登录_计算机科学与技术,C_680747,Linux系统管理
29207061_146670,Pm_146670,U_29207061,0,1,0.0,2020-06-14 00:53:17,关于CentOS中的修改用户组命令groupmod，下面描述正确的是：,"{'A': '随意更改用户组的 GID可能会造成系统混乱', 'B': '带选项–n可以修改用户组名', 'C': '更改用户组名可能会造成系统混乱', 'D': '如果有用户将某用户组作为其主用户组，那么在用户已经登录系统的情况下，无法修改这个用户组名'}","[""A"", ""B""]",K_登录_计算机科学与技术,C_680747,Linux系统管理
29207061_146671,Pm_146671,U_29207061,0,1,0.0,2020-06-14 00:53:36,下面关于Linux系统用户管理的说法，哪些是错误的？,"{'A': '作为掌握根用户口令系统管理员，理论上最好只有一个', 'B': '要执行一个根用户才有权限执行的命令，必须先切换为根用户身份', 'C': '可以通过某种方法分配给普通用户一些合理的根用户“权力”', 'D': '系统中的根用户只能有一个', 'E': '要与其他人共享根用户权限，就需要告诉他根用户密码'}","[""B"", ""E""]",K_系统管理员_计算机科学与技术,C_680747,Linux系统管理
29207061_146674,Pm_146674,U_29207061,1,1,2.0,2020-06-14 00:54:27,关于Linux中用的用户配置文件，下面描述正确的是：,"{'A': '/etc/passwd中存放着用户加密后的密码', 'B': '/etc/passwd中存放着用户的主用户组信息', 'C': '如果用户密码为空，/etc/passwd的第二个字段将出现叹号！或者星号 *', 'D': '/etc/shadow 中第三个字段表示的密码最后一次修改时间', 'E': '可以通过修改passwd 和 shadow文件的内容来修改用户属性'}","[""B"", ""D"", ""E""]",K_用户配置文件_计算机科学与技术,C_680747,Linux系统管理
29492309_146588,Pm_146588,U_29492309,1,1,1.0,2020-05-04 16:05:23,当您在命令提示符的后面输入命令的一部分时，按（__）键，Linux会帮你打剩下的字符，补充成为完整命令，如果有多个相符的命令，连按两下（__）键，Linux会显示所有的相符的命令。,"{'A': 'TAB', 'B': 'CONTRL', 'C': 'SHIFT', 'D': 'SPACE'}","[""A""]",K_命令提示符_计算机科学与技术,C_680747,Linux系统管理
29492309_146589,Pm_146589,U_29492309,1,1,2.0,2020-05-04 16:05:42,下面的选项哪些是正确的？,"{'A': 'Linux操作系统是由Linus Torvalds发明的', 'B': 'Linux操作系统是由Richard Stallman发明的', 'C': 'Linus Torvalds和Richard Stallman的工作共同造就了Linux', 'D': '自由软件运动和互联网的兴起造就了Linux操作系统'}","[""C"", ""D""]",K_自由软件_计算机科学与技术,C_680747,Linux系统管理
29492309_146591,Pm_146591,U_29492309,0,1,0.0,2020-05-04 16:06:15,"关于CentOS,下面哪些说法是正确的？","{'A': 'CentOS100%兼容红帽企业版(RHEL)', 'B': 'CentOS不提供专门技术支持，不包含封闭源代码软件', 'C': 'CentOS 64位版本可以安装在32位架构的机器上', 'D': 'CentOS是利用用红帽企业版(RHEL)源代码重新编译而成的'}","[""A"", ""B"", ""D""]",K_闭源_计算机科学与技术,C_680747,Linux系统管理
29492309_146592,Pm_146592,U_29492309,1,1,2.0,2020-05-04 16:06:42,安装Linux所要的两个最基本的分区分别是以（ ）和（ ）。,"{'A': '/boot分区', 'B': '/home分区', 'C': '根分区', 'D': 'Swap分区'}","[""C"", ""D""]",K_Swap分区_计算机科学与技术,C_680747,Linux系统管理
29492309_146593,Pm_146593,U_29492309,0,1,0.0,2020-05-04 16:06:57,在Linux中，打开BASH后的命令提示符，能够告诉你有关主机的哪些信息？,"{'A': '登录的主机名', 'B': '登录的用户名', 'C': '用户当前所处的工作目录', 'D': '用户上次登录时间'}","[""A"", ""B"", ""C""]",K_主机名_计算机科学与技术,C_680747,Linux系统管理
29492309_146597,Pm_146597,U_29492309,1,1,2.0,2020-05-04 16:08:12,下面关于关机和重启的说法，哪些是正确的？,"{'A': '关机是系统管理员要给予充分重视的一件大事.', 'B': 'shutdown -k now 命令用于立即关机', 'C': '不恰当或者不正确的关机和重启，可能会导致数据丢失', 'D': '关机和重启命令默认情况下普通用户亦可执行'}","[""A"", ""C""]",K_系统管理员_计算机科学与技术,C_680747,Linux系统管理
29492309_146598,Pm_146598,U_29492309,0,1,0.0,2020-05-04 16:08:24,Linux中所谓的命令(Command)，广义上包括：,"{'A': '可执行的二进制文件', 'B': '可执行的库文件', 'C': 'shell脚本文件', 'D': 'shell内建函数'}","[""A"", ""C"", ""D""]",K_Shell脚本_计算机科学与技术,C_680747,Linux系统管理
29597139_3055915,Pm_3055915,U_29597139,0,1,0.0,2020-05-30 10:41:51,Android应用程序目录结构中，[填空1]文件夹用于存放源代码文件？,,"{""1"": [""src目录""]}",K_Android_计算机科学与技术,C_681336,智能设备应用开发（基于Android平台）
29597139_3055916,Pm_3055916,U_29597139,0,1,0.0,2020-06-01 08:37:34,在空白处填入适当代码，使编辑框为空时默认显示“Hello World”。&lt;EditTextandroid:layout_width=&quot;fill_parent&quot;android:layout_height=&quot;wrap_content&quot;android:textColor=&quot;#DDDDDD&quot;[填空1]android:id =&quot;@+id/et&quot;android:maxLength = &quot;10&quot;/ &gt;&lt;/EditText/ &gt;,,"{""1"": [""android:hint=&quot;Hello World&quot;""]}",K_Android_计算机科学与技术,C_681336,智能设备应用开发（基于Android平台）
30095273_146588,Pm_146588,U_30095273,1,1,1.0,2020-06-07 08:31:35,当您在命令提示符的后面输入命令的一部分时，按（__）键，Linux会帮你打剩下的字符，补充成为完整命令，如果有多个相符的命令，连按两下（__）键，Linux会显示所有的相符的命令。,"{'A': 'TAB', 'B': 'CONTRL', 'C': 'SHIFT', 'D': 'SPACE'}","[""A""]",K_命令提示符_计算机科学与技术,C_680747,Linux系统管理
30095273_146589,Pm_146589,U_30095273,0,1,0.0,2020-06-07 08:32:40,下面的选项哪些是正确的？,"{'A': 'Linux操作系统是由Linus Torvalds发明的', 'B': 'Linux操作系统是由Richard Stallman发明的', 'C': 'Linus Torvalds和Richard Stallman的工作共同造就了Linux', 'D': '自由软件运动和互联网的兴起造就了Linux操作系统'}","[""C"", ""D""]",K_自由软件_计算机科学与技术,C_680747,Linux系统管理
30095273_146591,Pm_146591,U_30095273,0,1,0.0,2020-06-07 08:34:25,"关于CentOS,下面哪些说法是正确的？","{'A': 'CentOS100%兼容红帽企业版(RHEL)', 'B': 'CentOS不提供专门技术支持，不包含封闭源代码软件', 'C': 'CentOS 64位版本可以安装在32位架构的机器上', 'D': 'CentOS是利用用红帽企业版(RHEL)源代码重新编译而成的'}","[""A"", ""B"", ""D""]",K_闭源_计算机科学与技术,C_680747,Linux系统管理
30095273_146592,Pm_146592,U_30095273,0,1,0.0,2020-06-07 08:39:13,安装Linux所要的两个最基本的分区分别是以（ ）和（ ）。,"{'A': '/boot分区', 'B': '/home分区', 'C': '根分区', 'D': 'Swap分区'}","[""C"", ""D""]",K_Swap分区_计算机科学与技术,C_680747,Linux系统管理
30095273_146593,Pm_146593,U_30095273,1,1,2.0,2020-06-07 08:42:16,在Linux中，打开BASH后的命令提示符，能够告诉你有关主机的哪些信息？,"{'A': '登录的主机名', 'B': '登录的用户名', 'C': '用户当前所处的工作目录', 'D': '用户上次登录时间'}","[""A"", ""B"", ""C""]",K_主机名_计算机科学与技术,C_680747,Linux系统管理
30095273_146597,Pm_146597,U_30095273,1,1,2.0,2020-06-07 09:01:57,下面关于关机和重启的说法，哪些是正确的？,"{'A': '关机是系统管理员要给予充分重视的一件大事.', 'B': 'shutdown -k now 命令用于立即关机', 'C': '不恰当或者不正确的关机和重启，可能会导致数据丢失', 'D': '关机和重启命令默认情况下普通用户亦可执行'}","[""A"", ""C""]",K_系统管理员_计算机科学与技术,C_680747,Linux系统管理
30095273_146598,Pm_146598,U_30095273,0,1,0.0,2020-06-07 09:02:27,Linux中所谓的命令(Command)，广义上包括：,"{'A': '可执行的二进制文件', 'B': '可执行的库文件', 'C': 'shell脚本文件', 'D': 'shell内建函数'}","[""A"", ""C"", ""D""]",K_Shell脚本_计算机科学与技术,C_680747,Linux系统管理
30095273_146604,Pm_146604,U_30095273,1,1,1.0,2020-06-07 09:07:24,假设当前工作目录下有一个名为sampledir 的目录，该目录下有一个名为sampledir01的目录， 键入 “rmdir sampledir”，会发生什么？,"{'A': 'sampledir和sampledir01被删除', 'B': '出错', 'C': 'sampledir01被删除', 'D': 'sampledir被删除，但sampledir01未被删除'}","[""B""]",K_键入_计算机科学与技术,C_680747,Linux系统管理
30095273_146607,Pm_146607,U_30095273,1,1,2.0,2020-06-07 09:08:39,关于Linux中工作目录，下面哪些说法是错误的?,"{'A': '可以在命令提示符中观察到目前所处的工作目录', 'B': '用户登录后初始的默认工作目录总是登录用户的 “家目录”', 'C': '用户的工作目录是固定的', 'D': '可以用～字符代表当前工作目录'}","[""C"", ""D""]",K_登录_计算机科学与技术,C_680747,Linux系统管理
30095273_146613,Pm_146613,U_30095273,1,1,1.0,2020-06-07 09:26:13,要将当前目录下的文件samplefile的文件从属组改为stu用户组，应该使用哪个命令？,"{'A': 'chmod stu ./samplefile', 'B': 'chown stu ./samplefile', 'C': 'chown :stu ./samplefile', 'D': 'chmod :stu ./samplefile'}","[""C""]",K_当前目录_计算机科学与技术,C_680747,Linux系统管理
30095273_146614,Pm_146614,U_30095273,1,1,1.0,2020-06-07 09:27:11,如用ls -l 命令列出文件，文件的第一个字段是drwxr-x---，表示什么,"{'A': '这是一个符号链接文件，对于文件拥有者可读可写可执行，对于从属用户组里的用户可读不可写可执行，对于其他用户不可读不可写不可执行', 'B': '这是一个普通文件，对于文件拥有者可读可写可执行，对于其他用户可读不可写可执行，对于从属用户组里的用户不可读不可写不可执行。', 'C': '这是一个目录文件，对于文件拥有者可读可写可执行，对于从属用户组里的用户可读不可写可执行，对于其他用户不可读不可写不可执行', 'D': '这是一个目录文件，对于文件拥有者可读可写可执行，对于从属用户组里的用户可读可写可执行，对于其他用户不可读不可写不可执行'}","[""C""]",K_符号链接_计算机科学与技术,C_680747,Linux系统管理
30095273_146617,Pm_146617,U_30095273,1,1,2.0,2020-06-07 09:30:00,用root用户登录系统，使用rm命令删除文件时，以下哪些做法是对的？,"{'A': 'rm ./sampledir 可以删除当前目录下的sampledir目录', 'B': 'rm -f ./file01 可以删除当前目录下的file01文件，并在删除前会向用户进行确认。', 'C': 'rm -R ./sampledir 可以删除当前目录下的sampledir目录', 'D': 'rm file01 file02 可以删除当前工作目录下的file01 和file02文件，并在删除前会向用户进行确认。'}","[""C"", ""D""]",K_登录_计算机科学与技术,C_680747,Linux系统管理
30095273_146618,Pm_146618,U_30095273,1,1,2.0,2020-06-07 09:30:50,关于cp命令，哪些表述是正确的？,"{'A': 'cp命令可以同时拷贝多个文件', 'B': '默认情况下，cp命令拷贝时遇到同名文件会自动覆盖', 'C': '默认情况下，cp命令拷贝时会将文件属性一并进行拷贝', 'D': 'cp命令拷贝同时还可以重命名文件'}","[""A"", ""D""]",K_文件属性_计算机科学与技术,C_680747,Linux系统管理
30095273_146619,Pm_146619,U_30095273,0,1,0.0,2020-06-07 09:36:18,关于cp命令，哪些用法是可以达成目标？,"{'A': 'cp -R ~/sampledir . 可以将当前用户家目录下的sampledir目录拷贝到当前目录中。', 'B': 'cp ./file01 ./file02 .. 可以将当前目录下的file01文件拷贝到当前目录中并重命名为file02, 同时将file01文件拷贝到当前目录的上层目录中。', 'C': 'cp /home/stu/file01 ~/root 可以将file01目录拷贝到根用户家目录下', 'D': 'cp -R ../sampledir ~root 可以将上层目录中的sampledir目录拷贝到根用户家目录下'}","[""A"", ""D""]",K_当前目录_计算机科学与技术,C_680747,Linux系统管理
30095273_146621,Pm_146621,U_30095273,1,1,1.0,2020-06-07 09:50:55,在使用ln建立文件链接时，为了跨越不同的文件系统，我们需要使用,"{'A': '普通链接', 'B': '硬链接', 'C': '符号链接', 'D': '特殊链接'}","[""C""]",K_硬链接_计算机科学与技术,C_680747,Linux系统管理
30095273_146622,Pm_146622,U_30095273,1,1,2.0,2020-06-07 09:56:43,关于硬链接，下面哪些描述是正确的？,"{'A': '不可以跨文件系统。', 'B': '可以做目录的连接', 'C': '硬链接文件的inode-number与被链接文件的inode-number相同', 'D': '硬链接和符号链接的原理事实上是一样的'}","[""A"", ""C""]",K_硬链接_计算机科学与技术,C_680747,Linux系统管理
30095273_146623,Pm_146623,U_30095273,0,1,0.0,2020-06-07 09:59:08,关于文件硬链接和源文件的关系，下面哪些描述是正确的？,"{'A': '文件硬链接和源文件实际上共用一份文件内容数据', 'B': '源文件删除对文件硬链接没有影响', 'C': '一个硬盘分区上文件的硬链接可以位于另外一个分区上', 'D': '对于文件硬链接内容的改动不会影响到源文件'}","[""A"", ""B""]",K_硬链接_计算机科学与技术,C_680747,Linux系统管理
30095273_146624,Pm_146624,U_30095273,1,1,2.0,2020-06-07 10:00:42,关于符号链接，下面哪些描述是正确的？,"{'A': '可以通过符号链接文件来读、写和执行源文件。', 'B': '符号链接文件和源文件实际上是同一个文件。', 'C': '删除源文件，符号链接文件将变得不可用', 'D': '不能为符号链接文件再创建符号链接'}","[""A"", ""C""]",K_符号链接_计算机科学与技术,C_680747,Linux系统管理
30095273_146627,Pm_146627,U_30095273,0,1,0.0,2020-06-07 10:42:46,关于文件压缩，下面哪些描述是正确的?,"{'A': 'Linux中压缩文件有很多工具可以利用。', 'B': '用gzip命令压缩文件后，默认会删除源文件', 'C': 'gzip命令可以调节文件压缩的比例。', 'D': 'gzip 压缩文件的默认后缀名是.gz', 'E': 'gzip解压文件时默认会删除压缩文件'}","[""A"", ""B"", ""C"", ""D"", ""E""]",K_文件压缩_计算机科学与技术,C_680747,Linux系统管理
30095273_146630,Pm_146630,U_30095273,1,1,2.0,2020-06-07 10:50:02,关于文件打包（归档），下面哪些描述是正确的?,"{'A': 'tar可以打包整个目录', 'B': 'tar打包多个文件后的打包文件大小，比原文件大小之和要稍小', 'C': 'tar 打包文件必须要有一个.tar的后缀名', 'D': '可以用tar命令来合并两个打包文件', 'E': '可以用tar命令来查看打包文件中的文件'}","[""A"", ""D"", ""E""]",K_文件大小_计算机科学与技术,C_680747,Linux系统管理
30095273_146632,Pm_146632,U_30095273,0,1,0.0,2020-06-07 10:51:28,现在需要在根目录下找所有的名字为temp的文件，然后删除，删除时不需要提示，请问可如何实现。,"{'A': 'find / -name temp rm *', 'B': '编一个SHELL脚本实现', 'C': 'find / -name temp –exec rm {}  ;', 'D': 'find / -name temp –exec rm'}","[""C""]",K_Shell脚本_计算机科学与技术,C_680747,Linux系统管理
30095273_146633,Pm_146633,U_30095273,0,1,0.0,2020-06-07 10:58:06,关locate命令，下面哪些描述是正确的？,"{'A': 'locate命令能够快速查找文件', 'B': '如不指定查找的目录范围，locate将以当前工作目录作为查找范围', 'C': 'locate查找速度更快是因为它采用了更加有效率的查找算法', 'D': 'locate有时会发生新建文件无法查找到的问题', 'E': 'locate有时会发生查找到已删除文件的问题'}","[""A"", ""D"", ""E""]",K_删除文件_计算机科学与技术,C_680747,Linux系统管理
30095273_146635,Pm_146635,U_30095273,1,1,2.0,2020-06-07 11:18:56,关Linux中的通配符，下面哪些描述是正确的？,"{'A': '通配符可以用于对批量文件进行操作', 'B': '* 可以匹配任意单个字符', 'C': '[0-9] 可以匹配0到9之间的任意单个字符', 'D': '[!A-Z] 可以匹配除了大写A到Z之间的任意单个字符'}","[""A"", ""C"", ""D""]",K_通配符_计算机科学与技术,C_680747,Linux系统管理
30095273_146637,Pm_146637,U_30095273,0,1,0.0,2020-06-07 11:20:10,关于tail和head命令，下面哪些描述是正确的。,"{'A': 'head默认情况下显示文件的头5行', 'B': 'tail只能同时查看一个文本文件', 'C': '这一对命令经常被用来查看日志文件', 'D': '可以用 -n 选项（n为一个自然数）来指定tail和head要显示的行数'}","[""C"", ""D""]",K_显示文件_计算机科学与技术,C_680747,Linux系统管理
30095273_146643,Pm_146643,U_30095273,1,1,2.0,2020-06-07 16:55:43,关Linux中的输入输出重定向，下面哪些描述是正确的?,"{'A': '标准输出流（stdout），显示来自命令的输出，文件描述符是 0', 'B': '标准输入流（stdin），向命令提供输入，文件描述符是 1', 'C': '对于任何一条linux 命令,其结果都是通过stdout输出到输出设备上；', 'D': 'Linux中使用> 和>> 操作符来重定向标准输出', 'E': '标准输入重定向是让命令从指定文件中获取输入而非从stdin中获取输入。'}","[""D"", ""E""]",K_标准输入流_计算机科学与技术,C_680747,Linux系统管理
30095273_146644,Pm_146644,U_30095273,1,1,2.0,2020-06-07 16:59:08,"关于命令echo -e ""1 applen2 pearn3 banana""&gt;&gt;fruit.txt，下面哪些描述是错误的。","{'A': '这个命令将echo的输出重定向到了fruit.txt文件中。', 'B': 'fruit.txt文件中如果原有内容将被覆盖', 'C': 'echo的输出重定向将追加到fruit.txt文件最后', 'D': '如果fruit文件不存在，命令将出错'}","[""B"", ""D""]",K_追加_计算机科学与技术,C_680747,Linux系统管理
30095273_146660,Pm_146660,U_30095273,1,1,1.0,2020-06-07 19:41:24,在CentOS中，默认情况下，虚拟用户的UID范围是:,"{'A': '1-499', 'B': '0-499', 'C': '0-500', 'D': '500以后'}","[""A""]",K_虚拟用户_计算机科学与技术,C_680747,Linux系统管理
30095273_146661,Pm_146661,U_30095273,0,1,0.0,2020-06-07 19:42:07,关于CentOS中的用户，描述错误的是：,"{'A': '虚拟用户是给系统的访客使用的', 'B': '根用户的UID是固定的', 'C': '虚拟用户使用的默认Shell是BASH', 'D': 'Linux是通过用户名来识别用户的身份的', 'E': '普通用户对系统有只有有限的权限'}","[""A"", ""C""]",K_虚拟用户_计算机科学与技术,C_680747,Linux系统管理
30095273_146662,Pm_146662,U_30095273,1,1,2.0,2020-06-07 19:53:24,关于Linux中的用户组，描述错误的是：,"{'A': '用户组的身份标识叫做GID', 'B': '一个用户只能从属于一个用户组', 'C': '一个用户组能够包含多个用户', 'D': '在同一时刻，一个用户的主用户组只能有一个', 'E': '每个用户都必定从属于一个与用户同名的独立的私有用户组'}","[""B"", ""E""]",K_用户组_计算机科学与技术,C_680747,Linux系统管理
30095273_146663,Pm_146663,U_30095273,1,1,2.0,2020-06-07 19:54:22,用户的主用户组属性将影响到：,"{'A': '用户创建的文件属性', 'B': '用户对于文件的访问权限', 'C': '用户是否为虚拟用户', 'D': '用户能否被删除'}","[""A"", ""B""]",K_文件属性_计算机科学与技术,C_680747,Linux系统管理
30095273_146664,Pm_146664,U_30095273,0,1,0.0,2020-06-07 19:55:14,id命令能够查看的用户信息有：,"{'A': '用户的创建时间', 'B': '用户的主用户组', 'C': '用户从属的用户组名', 'D': '用户家目录'}","[""B"", ""C""]",K_用户组_计算机科学与技术,C_680747,Linux系统管理
30095273_146666,Pm_146666,U_30095273,0,1,0.0,2020-06-07 20:04:23,假设目前我们以nboocer用户登录系统，处在nboocer用户的家目录下，现在要切换到root用户，下面描述正确的是：,"{'A': '使用 su root 切换，需要输入root用户密码，切换后处在root用户家目录中。', 'B': '使用 su - root 切换，需要输入root用户密码，切换后处在root用户家目录中', 'C': '使用 su -l root 切换，需要输入root用户密码，切换后处在root用户家目录中', 'D': '使用 su root 切换，需要输入nboocer用户密码，切换后处在nboocer家目录中', 'E': '使用 su - root 切换，需要输入nboocer用户密码，切换后处在root用户家目录中'}","[""B"", ""C""]",K_登录_计算机科学与技术,C_680747,Linux系统管理
30095273_146667,Pm_146667,U_30095273,1,1,2.0,2020-06-07 20:06:47,关于切换用户命令su，下面描述正确的是：,"{'A': '由根用户切换普通用户时需要输入用户密码', 'B': '由普通用户切换根用户时需要输入用户密码', 'C': '由普通用户之间相互切换时需要输入用户密码', 'D': '由根用户切换为虚拟用户时需要输入用户密码', 'E': '切换用户身份后，对系统的访问权限也随之改变'}","[""B"", ""C"", ""E""]",K_虚拟用户_计算机科学与技术,C_680747,Linux系统管理
30095273_146668,Pm_146668,U_30095273,0,1,0.0,2020-06-07 20:08:53,关于CentOS中的usermod命令，下面描述正确的是：,"{'A': '用-u选项修改用户的UID时，必须确保这个UID未曾被别人使用', 'B': '用–G来修改用户的从属用户组的时候，如果用户组不存在，Linux会自动创建这个用户组', 'C': '在用户已经登录系统的情况下，无法修改用户的UID', 'D': '在用户已经登录系统的情况下，可以用-l选项修改用户的用户名', 'E': '用-d选项修改用户的家目录时，必须确保要指定的目录已经存在'}","[""A"", ""C"", ""E""]",K_登录_计算机科学与技术,C_680747,Linux系统管理
30095273_146670,Pm_146670,U_30095273,1,1,2.0,2020-06-07 20:11:15,关于CentOS中的修改用户组命令groupmod，下面描述正确的是：,"{'A': '随意更改用户组的 GID可能会造成系统混乱', 'B': '带选项–n可以修改用户组名', 'C': '更改用户组名可能会造成系统混乱', 'D': '如果有用户将某用户组作为其主用户组，那么在用户已经登录系统的情况下，无法修改这个用户组名'}","[""A"", ""B""]",K_登录_计算机科学与技术,C_680747,Linux系统管理
30095273_146671,Pm_146671,U_30095273,1,1,2.0,2020-06-07 20:12:08,下面关于Linux系统用户管理的说法，哪些是错误的？,"{'A': '作为掌握根用户口令系统管理员，理论上最好只有一个', 'B': '要执行一个根用户才有权限执行的命令，必须先切换为根用户身份', 'C': '可以通过某种方法分配给普通用户一些合理的根用户“权力”', 'D': '系统中的根用户只能有一个', 'E': '要与其他人共享根用户权限，就需要告诉他根用户密码'}","[""B"", ""E""]",K_系统管理员_计算机科学与技术,C_680747,Linux系统管理
30095273_146674,Pm_146674,U_30095273,0,1,0.0,2020-06-07 20:20:07,关于Linux中用的用户配置文件，下面描述正确的是：,"{'A': '/etc/passwd中存放着用户加密后的密码', 'B': '/etc/passwd中存放着用户的主用户组信息', 'C': '如果用户密码为空，/etc/passwd的第二个字段将出现叹号！或者星号 *', 'D': '/etc/shadow 中第三个字段表示的密码最后一次修改时间', 'E': '可以通过修改passwd 和 shadow文件的内容来修改用户属性'}","[""B"", ""D"", ""E""]",K_用户配置文件_计算机科学与技术,C_680747,Linux系统管理
30095273_146677,Pm_146677,U_30095273,0,1,0.0,2020-06-07 21:08:06,fdisk命令中将分区写入分区表的指令是：,"{'A': 'w', 'B': 's', 'C': 'r', 'D': 'ctrl+s'}","[""A""]",K_分区表_计算机科学与技术,C_680747,Linux系统管理
30095273_146680,Pm_146680,U_30095273,1,1,1.0,2020-06-07 21:12:09,将主机的第二块SCSI接口硬盘上的第2个格式化为ext4文件系统的逻辑分区以只读方式挂载到/tmp_disk目录上的命令是:,"{'A': 'mount -t ext4 -o rw /dev/sdb6 /tmp_disk', 'B': 'mount -t ext4 -o ro /dev/sdb2 /tmp_disk', 'C': 'mount -t ext4 -o ro /dev/sdb6 /tmp_disk', 'D': 'mount -t ext4 -o rw /dev/sdb6 /tmp_disk'}","[""C""]",K_逻辑分区_计算机科学与技术,C_680747,Linux系统管理
30095273_146681,Pm_146681,U_30095273,1,1,2.0,2020-06-07 21:12:40,关于Linux中开机自动挂载分区配置文件/etc/fstab，下面描述正确的是:,"{'A': '第一个字段可以填入要开机挂载的设备名', 'B': '第一个字段可以填入要开机挂载的设备标签', 'C': '第一个字段可以填入要开机挂载的设备UUID', 'D': '第一个字段可以填入要开机挂载的设备别名'}","[""A"", ""B"", ""C""]",K_设备名_计算机科学与技术,C_680747,Linux系统管理
